date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:46:21	71649/71649	---M--	200	added ('OK')	image/gif	etag:%22117e1-356b2e833ac80%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/hel-atom.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/hel-atom.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c1-2.htm)
10:46:21	862/862	---M--	200	added ('OK')	image/gif	etag:%2235e-356b2e6c57680%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/40-space.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/40-space.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c4-1.htm)
10:46:21	41/41	---M--	200	added ('OK')	image/gif	etag:%2229-3577758c28600%22	https://www.cis.rit.edu/htbooks/nmr/images/10-space.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/images/10-space.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c4-1.htm)
10:46:22	1298/1298	---M--	200	added ('OK')	image/gif	etag:%22512-356b2e6886d80%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/40-blue.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/40-blue.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c4-1.htm)
10:46:22	1161/1161	---M--	200	added ('OK')	image/gif	etag:%22489-356b2e6886d80%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/40-n-s.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/40-n-s.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c4-2.htm)
10:46:22	981/981	---M--	200	added ('OK')	image/gif	etag:%223d5-356b2e8adbe80%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/n-pole.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/n-pole.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c4-3.htm)
10:46:22	1158/1158	---M--	200	added ('OK')	image/gif	etag:%22486-356b2e6c57680%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/40-s-n.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/40-s-n.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c4-3.htm)
10:46:23	968/968	---M--	200	added ('OK')	image/gif	etag:%223c8-356b2e8adbe80%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/s-pole.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/s-pole.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c4-3.htm)
10:46:23	12720/12720	---M--	200	added ('OK')	image/gif	etag:%2231b0-356b2e6886d80%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/20-flip.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/20-flip.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c5-1.htm)
10:46:23	829/829	---M--	200	added ('OK')	image/gif	etag:%2233d-356b2e6886d80%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/20-space.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/20-space.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c5-1.htm)
10:46:24	3745/3745	---M--	200	added ('OK')	image/gif	etag:%22ea1-356b2e7b99a80%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/e-diag.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/e-diag.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c6-1.htm)
10:46:24	64940/64940	---M--	200	added ('OK')	image/gif	etag:%22fdac-356b2e7b99a80%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/cw-swb.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/cw-swb.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c7-1.htm)
10:46:24	1036/1036	---M--	200	added ('OK')	image/gif	etag:%2240c-356b2e870b580%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/n-pole-l.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/n-pole-l.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c8-1.htm)
10:46:24	46504/46504	---M--	200	added ('OK')	image/gif	etag:%22b5a8-356b2e7b99a80%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/cw-swf.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/cw-swf.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c7-2.htm)
10:46:25	23374/23374	---M--	200	added ('OK')	image/gif	etag:%225b4e-356b2e73f8880%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/bs-f-1.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/bs-f-1.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c8-1.htm)
10:46:25	23381/23381	---M--	200	added ('OK')	image/gif	etag:%225b55-356b2e77c9180%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/bs-f-2.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/bs-f-2.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c8-1.htm)
10:46:25	23381/23381	---M--	200	added ('OK')	image/gif	etag:%225b55-356b2e77c9180%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/bs-f-3.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/bs-f-3.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c8-1.htm)
10:46:25	23381/23381	---M--	200	added ('OK')	image/gif	etag:%225b55-356b2e77c9180%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/bs-f-4.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/bs-f-4.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c8-1.htm)
10:46:26	25308/25308	---M--	200	added ('OK')	image/gif	etag:%2262dc-356b2e77c9180%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/bs-f-5.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/bs-f-5.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c8-1.htm)
10:46:26	23381/23381	---M--	200	added ('OK')	image/gif	etag:%225b55-356b2e77c9180%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/bs-f-6.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/bs-f-6.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c8-1.htm)
10:46:26	1028/1028	---M--	200	added ('OK')	image/gif	etag:%22404-356b2e8adbe80%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/s-pole-l.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/s-pole-l.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c8-1.htm)
10:46:26	813/813	---M--	200	added ('OK')	image/gif	etag:%2232d-356b2e64b6480%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/105-v-l.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/105-v-l.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c9-1.htm)
10:46:27	813/813	---M--	200	added ('OK')	image/gif	etag:%2232d-356b2e64b6480%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/105-h-l.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/105-h-l.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c9-1.htm)
10:46:27	5142/5142	---M--	200	added ('OK')	image/gif	etag:%221416-356b2e73f8880%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/bs-12b.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/bs-12b.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c9-2.htm)
10:46:27	1909/1909	---M--	200	added ('OK')	image/gif	etag:%22775-356b2e73f8880%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/bs-09.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/bs-09.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c9-2.htm)
10:46:27	5060/5060	---M--	200	added ('OK')	image/gif	etag:%2213c4-356b2e7027f80%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/bs-01b.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/bs-01b.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c9-2.htm)
10:46:28	5102/5102	---M--	200	added ('OK')	image/gif	etag:%2213ee-356b2e73f8880%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/bs-03b.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/bs-03b.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c9-2.htm)
10:46:28	75329/75329	---M--	200	added ('OK')	image/gif	etag:%2212641-356b2e73f8880%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/bs-big.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/bs-big.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c9-3.htm)
10:46:28	6208/6208	---M--	200	added ('OK')	image/gif	etag:%221840-356b2e8adbe80%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/nmr-cord.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/nmr-cord.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c9-4.htm)
10:46:28	2277/2277	---M--	200	added ('OK')	image/gif	etag:%228e5-356b2e8eac780%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/t1-1.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/t1-1.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c10-1.htm)
10:46:29	34325/34325	---M--	200	added ('OK')	image/gif	etag:%228615-356b2e8eac780%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/t1-2.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/t1-2.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c10-2.htm)
10:46:29	3160/3160	---M--	200	added ('OK')	image/gif	etag:%22c58-356b2e870b580%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/mz-t.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/mz-t.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c10-2a.htm)
10:46:29	34297/34297	---M--	200	added ('OK')	image/gif	etag:%2285f9-356b2e8eac780%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/t1-3.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/t1-3.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c10-3.htm)
10:46:30	50859/50859	---M--	200	added ('OK')	image/gif	etag:%22c6ab-356b2e8eac780%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/t1-4.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/t1-4.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c10-4.htm)
10:46:30	3218/3218	---M--	200	added ('OK')	image/gif	etag:%22c92-356b2e870b580%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/mz-t-ir.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/mz-t-ir.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c10-4a.htm)
10:46:30	25600/25600	---M--	200	added ('OK')	image/gif	etag:%226400-356b2e927d080%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-1.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-1.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c11-1.htm)
10:46:30	48072/48072	---M--	200	added ('OK')	image/gif	etag:%22bbc8-356b2e964d980%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-2.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-2.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c11-2.htm)
10:46:31	44534/44534	---M--	200	added ('OK')	image/gif	etag:%22adf6-356b2e964d980%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-3.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-3.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c12-1.htm)
10:46:31	3560/3560	---M--	200	added ('OK')	image/gif	etag:%22de8-356b2e870b580%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/mxy-t.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/mxy-t.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c12-1a.htm)
10:46:31	20104/20104	---M--	200	added ('OK')	image/gif	etag:%224e88-356b2e964d980%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-4.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-4.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c12-2.htm)
10:46:32	50936/50936	---M--	200	added ('OK')	image/gif	etag:%22c6f8-356b2e964d980%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-5.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-5.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c12-3.htm)
10:46:32	56172/56172	---M--	200	added ('OK')	image/gif	etag:%22db6c-356b2e9a1e280%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-6.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-6.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c13-1.htm)
10:46:32	67357/67357	---M--	200	added ('OK')	image/gif	etag:%221071d-356b2e8fa09c0%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/t1-5.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/t1-5.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c13-2.htm)
10:46:32	943/943	---M--	200	added ('OK')	image/gif	etag:%223af-356b2ea1bf480%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/x-prime.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/x-prime.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c13-3.htm)
10:46:33	1984/1984	---M--	200	added ('OK')	image/gif	etag:%227c0-356b2e9a1e280%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-7.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-7.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c13-3.htm)
10:46:33	952/952	---M--	200	added ('OK')	image/gif	etag:%223b8-356b2ea1bf480%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/y-prime.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/y-prime.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c13-3.htm)
10:46:33	50765/50765	---M--	200	added ('OK')	image/gif	etag:%22c64d-356b2e9a1e280%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-8.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-8.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c13-4.htm)
10:46:34	28387/28387	---M--	200	added ('OK')	image/gif	etag:%226ee3-356b2e927d080%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-10.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-10.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c13-6.htm)
10:46:34	50765/50765	---M--	200	added ('OK')	image/gif	etag:%22c64d-356b2e9a1e280%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-9.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-9.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c13-5.htm)
10:46:34	1460/1460	---M--	200	added ('OK')	image/gif	etag:%225b4-356b2e9deeb80%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/x-coil.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/x-coil.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c14-1.htm)
10:46:35	2236/2236	---M--	200	added ('OK')	image/gif	etag:%228bc-356b2e927d080%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-11.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-11.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c14-1.htm)
10:46:35	925/925	---M--	200	added ('OK')	image/gif	etag:%2239d-356b2ea1bf480%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/y-lab.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/y-lab.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c14-1.htm)
10:46:35	4986/4986	---M--	200	added ('OK')	image/gif	etag:%22137a-356b2e9deeb80%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/x-c-rf.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/x-c-rf.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c14-2.htm)
10:46:36	38305/38305	---M--	200	added ('OK')	image/gif	etag:%2295a1-356b2e927d080%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-12.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-12.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c14-2.htm)
10:46:36	1084/1084	---M--	200	added ('OK')	image/gif	etag:%2243c-356b2e9deeb80%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/x-p-b1.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/x-p-b1.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c14-3.htm)
10:46:36	21280/21280	---M--	200	added ('OK')	image/gif	etag:%225320-356b2e6c57680%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/b1-1.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/b1-1.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c14-4.htm)
10:46:36	927/927	---M--	200	added ('OK')	image/gif	etag:%2239f-356b2e9deeb80%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/x-lab.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/x-lab.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c14-5.htm)
10:46:37	80823/80823	---M--	200	added ('OK')	image/gif	etag:%2213bb7-356b2e964d980%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-14.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-14.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c14-5.htm)
10:46:37	38318/38318	---M--	200	added ('OK')	image/gif	etag:%2295ae-356b2e7027f80%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/b1-2.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/b1-2.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c14-6.htm)
10:46:37	38206/38206	---M--	200	added ('OK')	image/gif	etag:%22953e-356b2e7027f80%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/b1-3.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/b1-3.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c14-7.htm)
10:46:37	20776/20776	---M--	200	added ('OK')	image/gif	etag:%225128-356b2e927d080%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-13.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/t2-13.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c14-8.htm)
10:46:38	27249/27249	---M--	200	added ('OK')	image/gif	etag:%226a71-356b2e9a1e280%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/waters.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/waters.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c15-1.htm)
10:46:38	1872/1872	---M--	200	added ('OK')	image/gif	etag:%22750-356b2e833ac80%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/h2o-top.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/h2o-top.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c15-2.htm)
10:46:38	1766/1766	---M--	200	added ('OK')	image/gif	etag:%226e6-356b2e7f6a380%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/h2o-lef.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/h2o-lef.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c15-2.htm)
10:46:38	18665/18665	---M--	200	added ('OK')	image/gif	etag:%2248e9-356b2e7f6a380%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/h2o-cen.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/h2o-cen.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c15-2.htm)
10:46:39	1785/1785	---M--	200	added ('OK')	image/gif	etag:%226f9-356b2e833ac80%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/h2o-rig.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/h2o-rig.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c15-2.htm)
10:46:39	1688/1688	---M--	200	added ('OK')	image/gif	etag:%22698-356b2e7f6a380%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/h2o-bot.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/h2o-bot.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c15-2.htm)
10:46:39	4899/4899	---M--	200	added ('OK')	image/gif	etag:%221323-356b2e6c57680%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/b-cos-t.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/b-cos-t.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c15-2.htm)
10:46:39	3423/3423	---M--	200	added ('OK')	image/gif	etag:%22d5f-356b2e833ac80%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/j-nu-1.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/j-nu-1.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c15-3.htm)
10:46:40	4908/4908	---M--	200	added ('OK')	image/gif	etag:%22132c-356b2e870b580%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/j-nu.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/j-nu.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c15-4.htm)
10:46:40	4819/4819	---M--	200	added ('OK')	image/gif	etag:%2212d3-356b2e833ac80%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/j-nu-2.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/j-nu-2.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c15-5.htm)
10:46:40	2928/2928	---M--	200	added ('OK')	image/gif	etag:%22b70-356b2e7f6a380%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/fluc-bo.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/fluc-bo.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c15-6.htm)
10:46:40	31759/31759	---M--	200	added ('OK')	image/gif	etag:%227c0f-356b2e7b99a80%22	https://www.cis.rit.edu/htbooks/nmr/chap-3/images/exchange.gif	D:/My%20Web%20Sites/The%20Basics%20of%20NMR/www.cis.rit.edu/htbooks/nmr/chap-3/images/exchange.gif	(from https://www.cis.rit.edu/htbooks/nmr/chap-3/c16-1.htm)
